angDist,_RAJ2000,_DEJ2000,HD,RAJ2000,DEJ2000,Smin,Smax,SMW,logRmin,logRmax,logRMW,Age,e_Age,Teff,[Fe/H],GCS,Simbad,Ref,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.693931,46.137917,-51.321944,19330,03 04 33.1,-51 19 19,0.181,0.195,,-4.866,-4.791,,1.29,0.96,6374,0.35,GCS,Simbad,1b,46.1380964807000,-51.3221007639000,0.001,0.001,0,4747692278185293312,46.13870350741,0.0238,-51.32179138206,0.0269,18.2304,0.0279,88.108,0.046,71.856,0.055,0,2.01599e+07,3.99191e+03,7.427145,1.12079e+07,1.48809e+04,7.727575,1.25361e+07,2.08452e+04,7.016516,0.711059,20.41,0.18,6152.67,0.2595,0.1220,1.35,2.358
0.798295,46.907917,-72.321667,20003,03 07 37.9,-72 19 18,0.187,0.187,,-4.86,-4.86,,7.47,4.35,5543,0.07,GCS,Simbad,1,46.9079887558000,-72.3218876754000,0.001,0.001,90,4642472794978268800,46.90900809341,0.0290,-72.32192210210,0.0253,23.8764,0.0283,71.893,0.063,-7.995,0.056,0,9.96808e+06,2.17163e+03,8.191836,5.06086e+06,9.32524e+03,8.590826,6.82482e+06,1.51378e+04,7.676691,0.914135,-16.17,0.17,5510.00,0.1440,0.0710,0.92,0.705
0.889836,47.002083,-39.305,19603,03 08 00.5,-39 18 18,0.142,0.142,,-5.111,-5.111,,3.45,0.96,6179,0.22,GCS,Simbad,1,47.0021763880000,-39.3052363779000,0.001,0.001,0,5044739981677633792,47.00222845597,0.0202,-39.30605469856,0.0275,11.7214,0.0290,9.358,0.042,-190.062,0.065,0,9.09290e+06,2.62003e+03,8.291610,4.96776e+06,7.04994e+03,8.610988,5.75992e+06,1.20846e+04,7.860879,0.750109,-13.94,0.17,6061.25,0.5175,0.2605,1.46,2.580
0.604637,47.516667,-50.832222,19916,03 10 04.0,-50 49 56,0.137,0.137,,-5.402,-5.402,,1.65,0.28,6506,0.33,GCS,Simbad,1,47.5165933022000,-50.8323833758000,0.001,0.001,0,4747624104168195072,47.51726076918,0.0268,-50.83226320446,0.0322,12.9746,0.0327,97.912,0.052,27.911,0.082,0,2.03580e+07,5.55579e+03,7.416528,1.11871e+07,1.51913e+04,7.729597,1.28041e+07,2.48515e+04,6.993545,0.736053,0.05,0.16,6050.00,1.3657,0.6847,1.98,4.716
1.098201,48.35,-28.974444,20155,03 13 24.0,-28 58 28,0.139,0.161,,-5.089,-4.931,,3.79,0.62,6000,0.16,GCS,Simbad,1aa,48.3501888999000,-28.9747004167000,0.001,0.001,0,5059393207499641344,48.35047418638,0.0170,-28.97500269524,0.0266,12.7746,0.0437,57.967,0.043,-70.207,0.054,1,1.52305e+07,1.90200e+03,7.731583,8.30990e+06,2.97683e+03,8.052399,9.76117e+06,4.76387e+03,7.288165,0.764234,-8.13,0.12,5827.70,,,1.88,3.675
0.375277,48.776667,-45.664722,20407,03 15 06.4,-45 39 53,0.151,0.207,,-5.005,-4.716,,3.51,2.64,5923,-0.44,GCS,Simbad,179,48.7766262506000,-45.6648222782000,0.001,0.001,0,4847282124418880256,48.77581336774,0.0257,-45.66421053835,0.0341,40.7139,0.0319,-131.942,0.050,142.082,0.071,0,4.33417e+07,1.01289e+04,6.596102,2.35094e+07,2.87032e+04,6.923284,2.77457e+07,5.56823e+04,6.153931,0.769353,4.68,0.15,5908.70,0.0743,0.0410,0.97,1.025
0.821911,48.9725,-14.798889,20339,03 15 53.4,-14 47 56,0.143,0.143,,-5.055,-5.055,,5.12,2.68,5943,-0.06,GCS,Simbad,1,48.9725329424000,-14.7991150761000,0.001,0.001,90,5155061095757916160,48.97287181823,0.0325,-14.79962870735,0.0243,20.8076,0.0407,76.096,0.068,-119.295,0.067,1,1.57027e+07,3.27235e+03,7.698430,8.52345e+06,1.07114e+04,8.024850,1.00737e+07,1.85264e+04,7.253952,0.770898,41.12,0.16,5901.75,0.1683,0.0835,1.14,1.423
0.673400,49.461667,-26.352222,20584,03 17 50.8,-26 21 08,0.123,0.123,,-5.383,-5.383,,2.14,0.51,6248,0.34,GCS,Simbad,1,49.4616593907000,-26.3524089311000,0.001,0.001,0,5061457437503133696,49.46186686181,0.0223,-26.35247188144,0.0287,10.4818,0.0354,43.179,0.062,-14.621,0.069,0,1.98770e+07,3.54360e+03,7.442487,1.09927e+07,1.09023e+04,7.748632,1.24679e+07,1.58701e+04,7.022440,0.726192,23.92,0.15,6069.50,,,2.40,7.050
0.569224,50.349583,-52.855,21036,03 21 23.9,-52 51 18,0.29,0.29,,-4.568,-4.568,,6.09,4.11,5581,0.08,GCS,Simbad,1,50.3494271587000,-52.8551270671000,0.001,0.001,0,4734408528454063232,50.35030281414,0.0227,-52.85456237877,0.0249,22.6789,0.0263,122.805,0.045,131.153,0.058,1,9.59007e+06,4.60864e+03,8.233810,4.93694e+06,7.06646e+03,8.617744,6.50168e+06,1.78192e+04,7.729356,0.888388,22.64,0.15,5570.25,0.0675,0.0250,0.93,0.748
0.573987,52.709583,-37.372222,21938,03 30 50.3,-37 22 20,0.143,0.182,,-5.068,-4.822,,4.8,2.8,5948,-0.33,GCS,Simbad,179,52.7097643738000,-37.3722901559000,0.001,0.001,0,4859696950726480512,52.70870342499,0.0217,-37.37238261045,0.0285,23.5136,0.0331,-195.827,0.041,-21.472,0.065,0,1.80599e+07,4.46638e+03,7.546578,9.72208e+06,1.37080e+04,7.881990,1.16757e+07,1.92403e+04,7.093712,0.788278,79.50,0.18,5865.50,0.1170,0.0527,1.10,1.284
0.994724,53.0075,-52.473611,22177,03 32 01.8,-52 28 25,0.15,0.155,,-5.026,-4.998,,10.9,1.26,5638,0.26,GCS,Simbad,1b,53.0076982649000,-52.4738595226000,0.002,0.001,0,4735789824296104320,53.00883541536,0.0315,-52.47412103199,0.0377,20.4238,0.0448,160.877,0.065,-60.736,0.138,0,1.72197e+07,4.26745e+03,7.598301,8.89249e+06,1.32470e+04,7.978830,1.15643e+07,1.89089e+04,7.104122,0.874708,52.55,0.14,5656.00,0.4550,0.2250,1.34,1.644
0.553482,53.51875,-41.338611,22323,03 34 04.5,-41 20 19,0.222,0.222,,-4.746,-4.746,,1.65,0.28,6651,0.02,GCS,Simbad,1,53.5185452831000,-41.3386075142000,0.006,0.005,0,4849829177464347904,53.51875449859,0.1676,-41.33846930943,0.1718,11.8109,0.1990,36.484,0.349,32.099,0.381,1,1.66356e+07,6.38833e+03,7.635770,9.94616e+06,1.07313e+04,7.857249,9.47499e+06,1.15955e+04,7.320473,0.536776,24.45,0.57,6797.14,0.4955,0.2490,1.55,4.617
0.223910,54.242083,-28.131389,22582,03 36 58.1,-28 07 53,0.148,0.148,,-5.027,-5.027,,3.51,2.93,5628,0.09,GCS,Simbad,1,54.2420913975000,-28.1314507549000,0.001,0.000,0,5057255138421148928,54.24172254823,0.0128,-28.13248874167,0.0211,17.3691,0.0264,-75.549,0.030,-241.082,0.045,1,6.38871e+06,8.40901e+02,8.674833,3.28070e+06,1.66794e+03,9.061473,4.36697e+06,3.19606e+03,8.161469,0.900003,-24.96,0.21,5509.51,0.1903,0.0897,1.01,0.854
1.090814,56.189167,-38.817778,23576,03 44 45.4,-38 49 04,0.141,0.161,,-5.096,-4.942,,3.91,2.38,6068,0.08,GCS,Simbad,19,56.1892844776000,-38.8180668483000,0.001,0.001,0,4855440844294271488,56.18910243596,0.0202,-38.81778475671,0.0256,23.9026,0.0272,-32.943,0.042,65.518,0.056,0,2.15752e+07,4.30469e+03,7.353480,1.16990e+07,1.66716e+04,7.681019,1.37612e+07,1.96555e+04,6.915279,0.765740,59.52,0.14,5905.00,0.1153,0.0560,1.16,1.481
0.801029,56.256667,-70.023889,24085,03 45 01.6,-70 01 26,0.148,0.156,,-5.017,-4.962,,5.64,1.23,6000,0.13,GCS,Simbad,19,56.2564612738000,-70.0241001168000,0.001,0.001,0,4666907516760096512,56.25634471250,0.0244,-70.02451929495,0.0230,18.1859,0.0245,-9.249,0.048,-97.358,0.050,0,2.02005e+07,4.53087e+03,7.424959,1.09465e+07,1.53874e+04,7.753199,1.27995e+07,3.81025e+04,6.993937,0.759263,27.94,0.19,6034.00,0.4208,0.2538,1.41,2.383
0.395436,57.928333,-60.36,24650,03 51 42.8,-60 21 36,0.14,0.14,,-5.21,-5.21,,2.04,0.43,6367,0.29,GCS,Simbad,1,57.9285330428000,-60.3600477313000,0.001,0.001,90,4680568673857872512,57.92844468487,0.0261,-60.36017886080,0.0266,12.7555,0.0291,-10.149,0.051,-30.456,0.051,0,1.49816e+07,2.61677e+03,7.749473,8.36024e+06,5.75141e+03,8.045841,9.24236e+06,1.16785e+04,7.347462,0.698379,28.13,0.17,6142.50,0.8848,0.4005,1.67,3.581
1.003344,58.8475,-60.906944,25054,03 55 23.4,-60 54 25,0.154,0.154,,-5.317,-5.317,,1.33,0.26,6678,0.25,GCS,Simbad,1,58.8476817936000,-60.9072083180000,0.001,0.001,0,4679775101340358528,58.84812892704,0.0229,-60.90714662617,0.0230,10.8412,0.0242,50.495,0.046,14.329,0.052,0,1.87098e+07,3.28950e+03,7.508192,1.06484e+07,9.02619e+03,7.783173,1.12586e+07,1.76452e+04,7.133214,0.649959,8.65,0.17,6354.00,1.0010,0.5060,2.05,6.166
0.899567,59.302083,-76.510556,25797,03 57 12.5,-76 30 38,0.207,0.207,,-4.85,-4.85,,1.23,0.17,6808,0.14,GCS,Simbad,1,59.3020272529000,-76.5108055413000,0.001,0.001,90,4628594381255383424,59.30234365264,0.0294,-76.51063318636,0.0269,9.8080,0.0259,17.142,0.062,40.031,0.057,0,1.57913e+07,4.09272e+03,7.692321,9.36848e+06,1.36920e+04,7.922216,8.99867e+06,1.65973e+04,7.376474,0.545742,,,6815.00,0.8520,0.4110,1.81,6.356
0.597724,61.505,-38.996944,26071,04 06 01.2,-38 59 49,0.152,0.157,,-5.015,-4.987,,10.37,1.58,5626,0.26,GCS,Simbad,1b,61.5051866113000,-38.9970248307000,0.001,0.001,0,4844923603257974528,61.50505027532,0.0189,-38.99766023137,0.0266,11.4505,0.0257,-24.609,0.038,-147.577,0.056,1,6.17201e+06,1.78992e+03,8.712299,3.17148e+06,3.28976e+03,9.098232,4.18727e+06,6.65413e+03,8.207093,0.891139,-2.14,0.30,5597.00,0.6290,0.2960,1.46,1.884
0.636844,64.987917,-4.438611,27466,04 19 57.1,-04 26 19,0.227,0.265,,-4.664,-4.562,,4.15,3.09,5789,-0.08,GCS,Simbad,1aafgijj,64.9878237648000,-4.4387615100600,0.001,0.001,90,3203761005400205824,64.98756610309,0.0317,-4.43891767515,0.0197,26.9751,0.0459,-59.665,0.065,-36.271,0.034,1,1.61418e+07,3.60267e+03,7.668486,8.52765e+06,8.67045e+03,8.024315,1.06356e+07,1.35297e+04,7.195018,0.829297,18.27,0.14,5779.33,0.0510,0.0273,0.93,0.876
0.506062,65.834167,-25.395,27905,04 23 20.2,-25 23 42,0.15,0.169,,-5.0,-4.884,,5.25,3.29,5870,-0.2,GCS,Simbad,19b,65.8340113913000,-25.3949997512000,0.001,0.001,0,4896050378554002816,65.83418039052,0.0159,-25.39615410698,0.0216,24.8404,0.0271,35.458,0.036,-268.107,0.045,1,1.62698e+07,3.01652e+03,7.659914,8.71646e+06,8.44486e+03,8.000539,1.06038e+07,8.93553e+03,7.198265,0.802274,12.34,0.16,5848.67,0.1070,0.0537,0.99,1.037
0.408371,66.288333,-64.08,28471,04 25 09.2,-64 04 48,0.144,0.144,,-5.039,-5.039,,8.54,2.09,5740,-0.12,GCS,Simbad,1,66.2881299337000,-64.0800706321000,0.001,0.001,90,4675222436007028608,66.28751660152,0.0376,-64.07868607732,0.0324,22.8829,0.0323,-62.268,0.077,321.574,0.067,0,1.52878e+07,2.57978e+03,7.727506,8.08471e+06,5.56733e+03,8.082228,1.00316e+07,1.26687e+04,7.258496,0.823731,54.67,0.15,5740.00,0.1377,0.0635,1.09,1.156
0.364256,66.440833,-69.993611,28701,04 25 45.8,-69 59 37,0.145,0.168,,-5.036,-4.89,,7.18,3.06,5840,-0.26,GCS,Simbad,19,66.4410365870000,-69.9936843924000,0.001,0.001,0,4655882679310434816,66.44286085612,0.0246,-69.99366191537,0.0253,22.5817,0.0245,144.959,0.048,5.223,0.051,0,1.57568e+07,3.88155e+03,7.694697,8.32004e+06,1.32634e+04,8.051075,1.02965e+07,2.51226e+04,7.230195,0.820880,-6.64,0.15,5743.33,0.1985,0.1040,1.12,1.223
1.001898,66.609583,-10.550556,28185,04 26 26.3,-10 33 02,0.154,0.17,,-4.987,-4.904,,9.1,2.94,5687,0.2,GCS,Simbad,17aag,66.6096779280000,-10.5508181916000,0.001,0.001,90,3179384931394690304,66.61004612669,0.0248,-10.55107544740,0.0231,25.3642,0.0407,84.071,0.045,-59.750,0.039,0,1.67733e+07,3.55496e+03,7.626816,8.66865e+06,8.88676e+03,8.006510,1.12488e+07,1.39971e+04,7.134159,0.872351,50.35,0.14,5665.00,0.1970,0.0940,1.06,1.038
0.586902,68.089583,-5.038889,28821,04 32 21.5,-05 02 20,0.158,0.166,,-4.952,-4.908,,8.09,3.66,5706,-0.17,GCS,Simbad,17g,68.0894678210000,-5.0390048205900,0.001,0.001,90,3201236698501590272,68.08946179942,0.0348,-5.03915670797,0.0244,27.6038,0.0434,-1.393,0.064,-35.277,0.047,0,1.99232e+07,3.18852e+03,7.439969,1.04518e+07,1.01825e+04,7.803412,1.32528e+07,2.35177e+04,6.956150,0.847263,37.69,0.13,5727.00,0.1713,0.0770,1.03,1.036
0.565531,68.84,-4.736111,29161,04 35 21.6,-04 44 10,0.222,0.222,,-4.667,-4.667,,2.53,2.08,5912,-0.09,GCS,Simbad,1,68.8398423819000,-4.7361129389100,0.001,0.001,90,3201262983701464448,68.83985216218,0.0376,-4.73636620936,0.0230,24.2293,0.0505,2.264,0.077,-58.824,0.063,0,1.53261e+07,3.31788e+03,7.724788,8.25717e+06,6.23346e+03,8.059310,9.96110e+06,5.08059e+03,7.266152,0.793158,14.32,0.14,5874.25,0.0962,0.0510,0.98,1.025
0.205559,69.991667,-71.505556,30306,04 39 58.0,-71 30 20,0.146,0.15,,-5.064,-5.041,,7.85,4.36,5574,0.22,GCS,Simbad,17b,69.9916435308000,-71.5056126124000,0.001,0.001,0,4653311093421344384,69.99066460264,0.0327,-71.50576089720,0.0280,26.4779,0.0293,-72.123,0.070,-34.440,0.075,0,1.76533e+07,4.79382e+03,7.571303,8.96057e+06,1.69876e+04,7.970550,1.20482e+07,2.64384e+04,7.059615,0.910934,-21.01,0.15,5535.67,0.2810,0.1630,1.09,1.013
0.362310,70.807083,-54.593333,30278,04 43 13.7,-54 35 36,0.155,0.175,,-5.021,-4.926,,6.84,4.45,5444,-0.07,GCS,Simbad,179b,70.8070227394000,-54.5934273918000,0.001,0.001,0,4777373903814124032,70.80740164782,0.0273,-54.59428238197,0.0304,36.5512,0.0299,50.988,0.059,-198.578,0.067,0,2.05084e+07,4.48405e+03,7.408538,1.03055e+07,1.35501e+04,7.818713,1.40906e+07,4.62992e+04,6.889599,0.929114,64.30,0.16,5466.00,0.0210,0.0107,0.88,0.622
0.499601,72.11875,-28.419167,30669,04 48 28.5,-28 25 09,0.158,0.159,,-5.044,-5.039,,7.25,4.64,5428,0.22,GCS,Simbad,1b,72.1186889581000,-28.4192949734000,0.001,0.001,0,4880032624440826112,72.11985224268,0.0182,-28.41907568868,0.0243,17.1874,0.0258,237.622,0.043,50.932,0.060,1,5.16035e+06,1.04268e+03,8.906668,2.58345e+06,2.60623e+03,9.320887,3.60642e+06,4.52441e+03,8.369228,0.951658,65.30,0.38,5386.00,0.1837,0.0987,0.97,0.714
0.643295,73.08625,-82.475833,33214,04 52 20.7,-82 28 33,0.249,0.326,,-4.819,-4.663,,7.54,4.66,5146,-0.13,GCS,Simbad,17,73.0864110291000,-82.4760104447000,0.001,0.001,0,4621076882817188480,73.09097516199,0.0280,-82.47537069818,0.0312,28.8560,0.0308,138.805,0.052,148.592,0.069,0,8.65641e+06,2.71084e+03,8.345021,4.08670e+06,6.14834e+03,8.822956,6.33537e+06,1.33308e+04,7.757490,1.065466,-3.61,0.19,5120.87,0.1770,0.0845,0.85,0.443
0.285213,73.5175,-35.404444,31392,04 54 04.2,-35 24 16,0.238,0.308,,-4.758,-4.606,,5.61,4.22,5398,0.13,GCS,Simbad,179aai,73.5175359453000,-35.4045176094000,0.001,0.001,0,4824866896260056448,73.51819640040,0.0218,-35.40383966564,0.0273,38.8120,0.0298,125.030,0.041,157.458,0.065,0,2.08567e+07,6.25321e+03,7.390250,1.03193e+07,1.68428e+04,7.817264,1.46053e+07,2.80838e+04,6.850642,0.966622,29.33,0.16,5398.00,0.0667,0.0315,0.86,0.565
0.726253,76.198333,-11.698889,32724,05 04 47.6,-11 41 56,0.139,0.139,,-5.083,-5.083,,7.62,1.72,5903,-0.1,GCS,Simbad,1,76.1981850381000,-11.6990293752000,0.001,0.001,0,3181805854137838464,76.19851197592,0.0254,-11.69996423390,0.0249,23.0335,0.0341,74.357,0.053,-217.128,0.054,0,2.89241e+07,4.92293e+03,7.035218,1.54695e+07,1.32860e+04,7.377697,1.88071e+07,2.95721e+04,6.576114,0.801582,-48.23,0.15,5824.00,0.4510,0.2025,1.44,2.147
0.788893,76.854167,-12.491111,33093,05 07 25.0,-12 29 28,0.13,0.192,,-5.174,-4.776,,4.64,0.28,5958,0.06,GCS,Simbad,17aa,76.8540128425000,-12.4912702742000,0.001,0.001,0,2989366614624859776,76.85461204132,0.0332,-12.49173245256,0.0362,26.9300,0.0461,135.874,0.068,-107.345,0.072,0,9.00788e+07,5.74543e+04,5.801809,4.82897e+07,7.66644e+04,6.141751,5.78278e+07,6.09541e+04,5.356578,0.785173,53.32,0.15,5881.00,,,2.13,4.877
0.318738,77.60625,-80.407778,35267,05 10 25.5,-80 24 28,0.129,0.129,,-5.38,-5.38,,2.5,0.62,6337,0.2,GCS,Simbad,1,77.6061171676000,-80.4078637269000,0.001,0.001,0,4621775656816885504,77.60773174838,0.0232,-80.40751868652,0.0317,12.7580,0.0273,62.487,0.045,80.139,0.057,0,1.96885e+07,4.86360e+03,7.452834,1.11764e+07,9.66825e+03,7.730638,1.19543e+07,1.77073e+04,7.068111,0.662526,35.79,0.22,6253.00,1.1935,0.6090,1.85,4.692
0.323881,77.642083,-51.301389,33873,05 10 34.1,-51 18 05,0.242,0.242,,-4.647,-4.647,,6.66,3.85,5689,0.1,GCS,Simbad,1,77.6419931357000,-51.3014592657000,0.001,0.001,0,4773019734689177344,77.64224159177,0.0254,-51.30101809886,0.0307,18.3337,0.0290,36.079,0.050,102.465,0.060,1,7.74760e+06,3.27326e+03,8.465448,4.05291e+06,7.35579e+03,8.831972,5.19302e+06,8.17124e+03,7.973370,0.858602,22.24,0.21,5723.74,0.0827,0.0360,0.97,0.913
0.989018,77.905,-10.386944,33693,05 11 37.2,-10 23 13,0.137,0.137,,-5.456,-5.456,,1.86,0.28,6506,0.12,GCS,Simbad,1,77.9048709997000,-10.3871876697000,0.001,0.001,0,2990240245333062144,77.90491699767,0.0301,-10.38746730227,0.0288,10.2698,0.0397,10.508,0.059,-64.947,0.067,1,1.58089e+07,3.78799e+03,7.691109,9.20455e+06,9.09113e+03,7.941382,9.34018e+06,8.54564e+03,7.336032,0.605350,7.95,0.20,6422.50,,,1.95,5.801
1.025597,80.304167,-14.152222,35041,05 21 13.0,-14 09 08,0.304,0.304,,-4.465,-4.465,,4.97,3.62,5828,-0.21,GCS,Simbad,17,80.3039959950000,-14.1524536607000,0.001,0.001,90,2985197060373031808,80.30387342595,0.0353,-14.15233645792,0.0369,28.8643,0.0448,-27.604,0.073,27.221,0.072,0,1.85925e+07,1.58361e+04,7.515019,9.89293e+06,2.90198e+04,7.863076,1.22384e+07,3.52504e+04,7.042605,0.820471,-4.32,0.17,5802.50,0.0483,0.0250,0.93,0.880
1.085188,82.749583,-10.080833,36379,05 30 59.9,-10 04 51,0.134,0.134,,-5.18,-5.18,,5.66,1.34,6052,-0.17,GCS,Simbad,1,82.7497516838000,-10.0810845637000,0.001,0.001,0,3013570610764491520,82.75045153129,0.0285,-10.08244233205,0.0290,24.2720,0.0350,160.034,0.062,-315.350,0.065,0,3.60849e+07,8.79975e+03,6.795051,1.98348e+07,2.53549e+04,7.107819,2.27121e+07,5.00756e+04,6.371276,0.736542,23.20,0.21,6029.25,0.3430,0.1710,1.42,2.390
0.685637,83.307083,-65.0225,37351,05 33 13.7,-65 01 21,0.191,0.191,,-4.783,-4.783,,4.19,2.76,5899,0.07,GCS,Simbad,1,83.3070489131000,-65.0226899100000,0.001,0.001,0,4660884834444469760,83.30789836392,0.0293,-65.02208370094,0.0325,15.3300,0.0302,83.308,0.062,140.798,0.070,0,7.83689e+06,2.47418e+03,8.453006,4.26034e+06,6.23956e+03,8.777778,5.03795e+06,6.40226e+03,8.006286,0.771492,37.60,0.39,5937.40,0.0577,0.0373,1.08,1.306
2.436260,83.307083,-65.0225,37351,05 33 13.7,-65 01 21,0.191,0.191,,-4.783,-4.783,,4.19,2.76,5899,0.07,GCS,Simbad,1,83.3085062675000,-65.0228111077000,0.009,0.005,0,4660884838750010240,83.30932220496,0.1546,-65.02220532492,0.2677,15.2431,0.1830,80.021,0.351,140.698,0.577,0,6.07892e+04,9.66928e+02,13.728800,,,,,,,,,,,,,,
0.831999,85.860417,-47.822778,38459,05 43 26.5,-47 49 22,0.377,0.471,,-4.557,-4.44,,6.72,4.66,5261,0.11,GCS,Simbad,17b,85.8602371295000,-47.8229750456000,0.001,0.001,90,4795464336128889472,85.86057503261,0.0321,-47.82204907669,0.0355,26.9899,0.0400,52.693,0.065,215.061,0.061,1,9.09123e+06,7.04548e+03,8.291809,4.38430e+06,1.38712e+04,8.746637,6.47358e+06,1.54698e+04,7.734058,1.012579,26.51,0.15,5324.00,0.1817,0.0837,0.84,0.515
0.783869,86.056667,-55.695278,38683,05 44 13.6,-55 41 43,0.18,0.18,,-4.855,-4.855,,2.03,0.4,6283,0.28,GCS,Simbad,1,86.0567507186000,-55.6954905677000,0.001,0.001,0,4768188961632000768,86.05668022667,0.0250,-55.69529416465,0.0298,9.2780,0.0273,-9.227,0.056,45.616,0.073,0,2.04655e+07,5.19410e+03,7.410812,1.13119e+07,1.81947e+04,7.717551,1.26666e+07,3.18444e+04,7.005268,0.712283,21.63,0.25,6104.00,,,2.72,9.255
0.234500,86.073333,-10.016667,38277,05 44 17.6,-10 01 00,0.139,0.165,,-5.078,-4.908,,9.0,1.03,5836,-0.1,GCS,Simbad,17,86.0733203966000,-10.0167309456000,0.001,0.001,90,3011850012504392960,86.07360817803,0.0355,-10.01735081603,0.0367,26.4037,0.0453,65.821,0.083,-143.970,0.072,0,3.11766e+07,7.16386e+03,6.953793,1.66995e+07,2.82847e+04,7.294628,2.00094e+07,7.50540e+04,6.508833,0.785795,32.61,0.18,5870.00,,,1.28,1.757
3.703230,86.073333,-10.016667,38277,05 44 17.6,-10 01 00,0.139,0.165,,-5.078,-4.908,,9.0,1.03,5836,-0.1,GCS,Simbad,17,86.0730035431000,-10.0176431734000,0.004,0.004,90,3011850012503212928,86.07324961511,0.1334,-10.01826893766,0.1172,26.1571,0.1487,56.281,0.277,-145.339,0.227,0,9.43185e+04,6.25084e+02,13.251874,,,,,,,,,,,,,,
0.529309,86.250833,-35.798056,38554,05 45 00.2,-35 47 53,0.175,0.175,,-4.901,-4.901,,7.84,4.27,5604,0.22,GCS,Simbad,1,86.2509951458000,-35.7981217423000,0.001,0.001,0,2888154335905359232,86.25121060560,0.0196,-35.79816648115,0.0219,12.2810,0.0237,40.588,0.043,-10.391,0.043,0,3.90546e+06,7.34382e+02,9.209185,2.02770e+06,3.28736e+03,9.583879,2.62972e+06,6.09128e+03,8.712146,0.871733,-0.27,0.28,5649.53,0.1970,0.0923,1.06,1.032
0.962643,86.77625,-10.63,38677,05 47 06.3,-10 37 48,0.137,0.137,,-5.162,-5.162,,2.72,1.42,6176,0.12,GCS,Simbad,1,86.7761113610000,-10.6302300794000,0.002,0.001,90,3011005587574818432,86.77612330940,0.0439,-10.63032166984,0.0450,15.9613,0.0451,2.727,0.098,-21.273,0.091,0,1.36527e+07,3.64051e+03,7.850318,7.59153e+06,9.50866e+03,8.150565,8.50635e+06,2.02670e+04,7.437562,0.713003,28.61,0.15,6088.00,0.2185,0.1135,1.30,2.087
0.169814,87.932917,-30.465833,39503,05 51 43.9,-30 27 57,0.16,0.16,,-4.972,-4.972,,8.33,4.09,5611,0.18,GCS,Simbad,1,87.9328627367000,-30.4658391251000,0.001,0.001,0,2903421535893811072,87.93361365582,0.0165,-30.46620513659,0.0207,15.4957,0.0238,150.327,0.035,-85.009,0.043,1,5.80371e+06,9.18801e+02,8.779101,2.99293e+06,4.13854e+03,9.161145,3.93773e+06,4.79793e+03,8.273806,0.887340,3.19,0.25,5585.67,0.1970,0.0905,1.05,0.968
0.462202,89.309167,-69.477778,41158,05 57 14.2,-69 28 40,0.142,0.142,,-5.163,-5.163,,2.05,0.52,6330,0.34,GCS,Simbad,1,89.3092024205000,-69.4779057875000,0.001,0.001,0,4657469240240510848,89.30975363470,0.0260,-69.47758614623,0.0379,8.7074,0.0283,44.881,0.051,74.239,0.076,0,1.35652e+07,4.42939e+03,7.857299,7.66022e+06,1.64625e+04,8.140784,8.22811e+06,1.74539e+04,7.473669,0.667115,34.40,0.24,6280.00,1.0230,0.5200,2.22,6.937
0.191600,92.056667,-53.282778,42538,06 08 13.6,-53 16 58,0.126,0.144,,-5.23,-5.053,,3.93,1.52,6057,0.26,GCS,Simbad,1b,92.0567560192000,-53.2827782435000,0.001,0.001,0,5548583518589211392,92.05660595465,0.0267,-53.28248880670,0.0290,10.5517,0.0281,-20.838,0.054,67.224,0.056,0,1.13377e+07,4.40550e+03,8.052050,6.20378e+06,8.60070e+03,8.369748,7.20455e+06,1.38230e+04,7.617903,0.751845,35.92,0.16,5889.75,1.2665,0.6348,1.92,3.997
0.977921,93.910417,-19.804444,43470,06 15 38.5,-19 48 16,0.134,0.134,,-5.216,-5.216,,3.86,0.86,6169,0.08,GCS,Simbad,1,93.9104797033000,-19.8047091612000,0.001,0.001,0,2941542256864174592,93.91074267822,0.0269,-19.80494357128,0.0399,11.9635,0.0396,57.465,0.068,-54.444,0.078,0,1.12264e+07,4.18135e+03,8.062760,6.26851e+06,1.11587e+04,8.358478,6.96247e+06,1.10350e+04,7.655012,0.703466,39.49,0.19,6141.25,0.4613,0.2395,1.54,3.050
0.729944,94.828333,-37.462778,44310,06 19 18.8,-37 27 46,0.149,0.179,,-5.163,-5.022,,7.8,4.57,5237,0.11,GCS,Simbad,179b,94.8285375650000,-37.4628994395000,0.001,0.001,0,5575196819582392320,94.82736037091,0.0254,-37.46301890096,0.0305,25.2590,0.0316,-217.019,0.050,-27.744,0.054,0,7.87045e+06,2.76623e+03,8.448366,3.83249e+06,5.11795e+03,8.892687,5.61143e+06,1.26532e+04,7.889236,1.003451,17.61,0.22,5307.00,0.1580,0.0583,0.84,0.510
