angDist,_RAJ2000,_DEJ2000,SimbadName,B-V,VMAG,GSVal,log(R'HK),l_log(Age),log(Age),Svalues,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.055186,299.305913,29.824015,HIP 98192,0.797,5.88,0.302,-4.63,,9.16,Svalues,299.3059,29.824,299.3058953340000,29.8240152935000,0.001,0.001,0,2030317253745186432,299.30651077054,0.0252,29.82501386832,0.0355,36.9865,0.0382,124.009,0.056,231.927,0.071,0,1.61301e+07,7.28584e+03,7.669276,7.93981e+06,1.03513e+04,8.101863,1.16807e+07,2.16289e+04,7.093252,1.008611,-31.11,0.17,5296.00,0.0363,0.0283,0.83,0.488
3.188770,299.305913,29.824015,HIP 98192,0.797,5.88,0.302,-4.63,,9.16,Svalues,299.3059,29.824,299.3051141230000,29.8234634237000,0.022,0.013,90,2030317253745469312,299.30511412274,22.2361,29.82346342374,12.8174,,,,,,,0,3.13652e+02,5.83568e+00,19.447245,,,,,,,,,,,,,,
3.629177,299.305913,29.824015,HIP 98192,0.797,5.88,0.302,-4.63,,9.16,Svalues,299.3059,29.824,299.3051722510000,29.8232382868000,0.016,0.014,90,2030317253745469056,299.30517225119,15.5330,29.82323828680,13.5094,,,,,,,0,2.62665e+02,8.15022e+00,19.639860,,,,,,,,,,,,,,
0.008719,299.332416,24.088157,HIP 98206,0.641,4.04,0.15,-5.06,,9.84,Svalues,299.3324,24.0882,299.3324137350000,24.0881557387000,0.001,0.001,0,1834178638618346112,299.33186912249,0.0229,24.08761918784,0.0257,23.2363,0.0318,-115.476,0.046,-124.619,0.049,0,2.90326e+07,5.05231e+03,7.031150,1.55847e+07,1.82622e+04,7.369640,1.87497e+07,4.70953e+04,6.579432,0.790209,-10.80,0.14,5887.00,0.4140,0.2283,1.40,2.111
0.004563,300.182139,22.710853,HIP 98505,0.932,6.25,0.525,,,,Svalues,300.1821,22.7109,300.1821376600000,22.7108532787000,0.001,0.001,0,1827242816201846144,300.18212228285,0.0207,22.70977592457,0.0230,50.5685,0.0323,-3.294,0.043,-250.225,0.049,0,2.03994e+07,7.03412e+03,7.414323,9.44814e+06,1.35768e+04,7.913022,1.51902e+07,2.75330e+04,6.808009,1.105013,-2.55,0.16,5014.84,0.1552,0.0780,0.78,0.347
4.559720,300.182139,22.710853,HIP 98505,0.932,6.25,0.525,,,,Svalues,300.1821,22.7109,300.1826565810000,22.7120261539000,0.010,0.009,0,1827242816202126336,300.18263811294,0.2666,22.71197386318,0.3133,0.9338,0.4668,-3.957,0.564,-12.145,0.645,0,6.42675e+02,5.29507e+00,18.668386,6.97160e+02,3.95292e+01,18.243057,1.49755e+03,1.11016e+02,16.823463,1.419594,,,,,,,
0.011522,300.349364,-22.737307,HIP 98575,0.981,1.1,0.154,,,,Svalues,300.3494,-22.7373,300.3493615130000,-22.7373092317000,0.002,0.001,90,6852175538254042752,300.34940097223,0.0540,-22.73736411573,0.0372,8.7205,0.0634,8.453,0.108,-12.747,0.073,0,9.60990e+07,9.90091e+04,5.731569,4.37489e+07,7.75825e+04,6.248971,7.10884e+07,1.11194e+05,5.132423,1.116548,9.87,0.16,5013.67,0.1897,0.0880,9.82,54.946
0.007966,300.386669,-16.868997,HIP 98589,0.654,4.67,0.2,-4.8,,9.43,Svalues,300.3867,-16.869,300.3866674840000,-16.8689986709000,0.001,0.001,90,6871005636949836928,300.38732870701,0.0447,-16.86932503126,0.0246,29.2924,0.0554,146.966,0.091,-75.800,0.049,0,2.55461e+07,5.07092e+03,7.170054,1.35774e+07,1.40129e+04,7.519344,1.66734e+07,2.73884e+04,6.706861,0.812483,-28.26,0.12,5819.75,0.0665,0.0423,1.07,1.173
0.006355,300.642316,15.592075,HIP 98677,0.714,5.72,0.189,-4.88,,9.55,Svalues,300.6423,15.5921,300.6423142200000,15.5920745814000,0.001,0.001,90,1807953155988203264,300.64160398239,0.0247,15.58956968554,0.0239,51.8271,0.0461,-158.885,0.052,-581.773,0.046,0,3.14713e+07,5.29411e+03,6.943578,1.59248e+07,1.10393e+04,7.346202,2.17161e+07,2.38244e+04,6.419964,0.926238,20.39,0.13,5436.00,0.0110,0.0067,0.78,0.476
0.016860,300.69602,3.326188,HIP 98698,1.128,6.87,0.662,,,,Svalues,300.696,3.3262,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219
0.003053,300.753221,28.306857,HIP 98714,0.793,3.33,0.135,-5.18,,10.01,Svalues,300.7532,28.3069,300.7532200410000,28.3068569259000,0.001,0.001,90,2029001447540053504,300.75372935203,0.0200,28.30655637255,0.0231,15.9164,0.0305,104.146,0.046,-69.806,0.043,1,2.76324e+07,4.55286e+03,7.084819,1.36121e+07,1.10306e+04,7.516578,1.95421e+07,2.06039e+04,6.534490,0.982088,-50.16,0.14,5356.00,1.0187,0.4870,2.46,4.478
0.009262,300.905856,29.896806,HIP 98767,0.749,4.72,0.148,-5.09,,9.89,Svalues,300.9059,29.8968,300.9058539290000,29.8968041575000,0.001,0.001,0,2029433521248546304,300.90924757092,0.0385,29.89454097938,0.0498,62.4443,0.0617,683.341,0.087,-525.675,0.095,0,1.15317e+08,1.18976e+05,5.533628,5.82355e+07,9.85553e+04,5.938418,7.78609e+07,1.90272e+05,5.033622,0.904796,-45.14,0.12,5566.50,0.3110,0.1540,1.17,1.187
0.009842,300.967199,23.340686,HIP 98792,0.815,6.32,0.176,-4.98,,9.71,Svalues,300.9672,23.3407,300.9671961810000,23.3406851207000,0.001,0.001,0,1833199729671740800,300.96248748081,0.0194,23.33675620903,0.0225,64.0307,0.0300,-1004.139,0.040,-912.540,0.044,0,2.93260e+07,4.31896e+03,7.020233,1.39683e+07,1.18202e+04,7.488527,2.14275e+07,2.84699e+04,6.434494,1.054034,-2.43,0.14,5016.00,0.1400,0.0715,0.74,0.311
4.343904,300.967199,23.340686,HIP 98792,0.815,6.32,0.176,-4.98,,9.71,Svalues,300.9672,23.3407,300.9673381680000,23.3418858552000,0.012,0.012,0,1833199729671740032,300.96731698051,0.3528,23.34186588091,0.3536,0.8151,0.5190,-4.518,0.743,-4.639,0.773,0,1.57609e+02,7.33371e-01,20.194410,1.00485e+02,7.85492e+00,20.346134,2.13628e+02,8.33625e+00,18.937773,1.408361,,,,,,,
0.076490,301.025936,17.070173,HIP 98819,0.6,4.56,0.199,-4.77,,9.39,Svalues,301.0259,17.0702,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298
0.011915,301.041855,25.79023,HIP 98828,0.924,6.15,0.342,,,,Svalues,301.0419,25.7902,301.0418579930000,25.7902280789000,0.001,0.001,0,1834788970646666112,301.04149706672,0.0178,25.79005942029,0.0278,45.1418,0.0356,-75.478,0.048,-39.172,0.050,0,1.80585e+07,3.11059e+03,7.546664,8.37908e+06,4.59618e+03,8.043397,1.34782e+07,9.48697e+03,6.937842,1.105555,-7.38,0.12,5045.75,0.0880,0.0473,0.81,0.383
0.384031,301.194218,1.155999,HIP 98878,0.705,5.08,0.17,-4.96,,9.68,Svalues,301.1942,1.156,301.1942740560000,1.1560897665800,0.013,0.012,90,4237555510387302400,301.19418851894,0.4240,1.15591526780,0.3664,29.5997,0.5167,-19.863,0.858,-40.529,0.776,0,1.92260e+07,3.06128e+03,7.478643,9.70548e+06,9.38977e+03,7.883846,1.33962e+07,1.83809e+04,6.944465,0.939381,-58.12,0.83,5528.00,0.3197,0.1390,1.02,0.884
0.142277,301.290763,38.478457,HIP 98921,0.654,4.8,0.35,-4.43,,8.72,Svalues,301.2908,38.4785,301.2907297500000,38.4784867388000,0.001,0.001,90,2061876742143320064,301.29215463212,0.0238,38.47895800230,0.0248,52.5858,0.0263,259.074,0.048,109.453,0.048,0,7.54556e+07,4.10725e+04,5.994136,3.98501e+07,6.22508e+04,6.350315,4.94866e+07,6.30811e+04,5.525700,0.824615,-25.65,0.16,5782.00,0.1070,0.0515,1.03,1.077
0.013026,301.418471,48.566812,HIP 98978,0.661,3.95,0.153,-5.05,,9.82,Svalues,301.4185,48.5668,301.4184658710000,48.5668132545000,0.001,0.001,90,2085991364277341824,301.41792945912,0.0237,48.56683722559,0.0263,19.7406,0.0275,-82.445,0.050,5.567,0.048,0,2.33124e+07,5.58696e+03,7.269398,1.23434e+07,1.34405e+04,7.622797,1.53055e+07,3.48286e+04,6.799799,0.822998,-12.60,0.14,5749.75,0.7262,0.3660,1.55,2.367
0.063126,302.581564,-20.493431,HIP 99385,1.296,7.93,1.298,,,,Svalues,302.5816,-20.4934,302.5815460440000,-20.4934359562000,0.002,0.001,90,6866310172545095424,302.57957790438,0.0611,-20.49501873884,0.0350,63.2814,0.0714,-428.177,0.115,-367.604,0.069,0,8.46085e+06,6.61645e+03,8.369831,3.01749e+06,5.90965e+03,9.152273,7.72002e+06,1.44618e+04,7.542874,1.609399,21.30,0.19,4314.00,0.3210,0.1485,0.61,0.116
0.007729,302.718399,77.238971,HIP 99427,1.32,7.75,0.892,,,,Svalues,302.7184,77.239,302.7184074890000,77.2389720455000,0.001,0.001,0,2290483248388179328,302.71952416180,0.0270,77.24118186163,0.0286,59.4428,0.0260,57.288,0.055,513.248,0.063,0,8.91321e+06,3.16197e+03,8.313280,3.14411e+06,5.09472e+03,9.107644,8.13860e+06,1.86910e+04,7.485546,1.622098,-2.01,0.19,4122.41,0.6215,0.3137,0.77,0.154
0.013772,302.77531,16.188,HIP 99452,0.83,5.78,0.165,-5.03,,9.79,Svalues,302.7753,16.188,302.7753065420000,16.1879981010000,0.004,0.004,0,1809360187271699584,302.77344747324,0.1238,16.18971378828,0.1133,48.8517,0.0897,-414.664,0.261,398.480,0.286,1,2.72490e+07,3.72681e+03,7.099988,1.31694e+07,8.72344e+03,7.552475,1.96372e+07,2.09997e+04,6.529224,1.023251,-49.30,0.12,5184.33,0.0740,0.0370,0.86,0.481
3.108697,302.77531,16.188,HIP 99452,0.83,5.78,0.165,-5.03,,9.79,Svalues,302.7753,16.188,302.7744389590000,16.1877856731000,0.004,0.004,90,1809360187260517760,302.77444793114,0.1311,16.18775914720,0.0937,1.5656,0.2614,2.001,0.276,-6.161,0.235,0,1.20398e+03,5.03969e+00,17.986822,1.32947e+03,6.75974e+01,17.542192,2.13022e+03,1.42202e+02,16.440859,1.101334,,,,,,,
0.023945,302.854654,38.400144,GJ 4138,0.86,,0.447,-4.48,,8.9,Svalues,302.8547,38.4001,302.8546579030000,38.4001380937000,0.001,0.001,90,2061688931804621184,302.85486503580,0.0231,38.40064726346,0.0297,40.8716,0.0323,37.702,0.050,118.259,0.050,0,1.53471e+07,7.35909e+03,7.723298,7.30542e+06,1.42469e+04,8.192276,1.11921e+07,1.68987e+04,7.139638,1.052638,-11.57,0.14,5147.36,0.0123,0.0075,0.78,0.389
0.016653,303.499354,-0.866877,HIP 99711,0.938,6.3,0.488,,,,Svalues,303.4994,-0.8669,303.4993563090000,-0.8668810082840,0.001,0.001,90,4224259562941398400,303.49908644814,0.0386,-0.86575743647,0.0313,50.8982,0.0561,-62.671,0.087,260.961,0.052,0,1.89284e+07,1.00817e+04,7.495583,8.64884e+06,2.21714e+04,8.008993,1.42842e+07,3.46356e+04,6.874777,1.134216,-10.87,0.14,4996.00,0.1930,0.0957,0.75,0.319
0.012556,303.538244,6.57721,HIP 99727,0.68,3.92,0.145,-5.11,,9.91,Svalues,303.5382,6.5772,303.5382450840000,6.5772133173900,0.001,0.001,90,4249652783985617920,303.53768283026,0.0441,6.57695761881,0.0367,15.8496,0.0509,-129.729,0.096,-59.388,0.065,0,1.37140e+07,4.84419e+03,7.845452,7.22905e+06,8.39841e+03,8.203686,9.06670e+06,1.16008e+04,7.368297,0.835389,-0.21,0.19,5727.00,0.5075,0.2635,1.49,2.163
0.017171,303.540713,6.588973,HIP 99729,0.704,3.72,0.136,-5.18,,10.01,Svalues,303.5407,6.589,303.5407157140000,6.5889769348300,0.002,0.001,90,4249652990144051840,303.54014131252,0.0471,6.58872529515,0.0363,15.8534,0.0522,-132.528,0.101,-58.445,0.064,0,1.81343e+07,4.73896e+03,7.542113,9.44079e+06,1.37737e+04,7.913867,1.21632e+07,2.01095e+04,7.049297,0.864570,-0.18,0.20,5722.00,,,1.72,2.860
0.070394,304.227242,50.278744,HIP 99965,0.747,5.7,0.184,-4.91,,9.61,Svalues,304.2272,50.2787,304.2272114900000,50.2787454856000,0.014,0.014,0,2085008267746614912,304.22575257026,0.4449,50.27781020014,0.4661,20.0724,0.4824,-216.543,0.908,-217.232,0.922,0,1.23902e+07,3.25220e+03,7.955666,6.28176e+06,7.94621e+03,8.356185,8.48651e+06,1.52432e+04,7.440096,0.916089,-30.30,2.97,5503.00,0.3170,0.1740,1.23,1.241
0.009823,304.541693,-4.728666,HIP 100072,0.567,4.45,0.209,-4.71,,9.29,Svalues,304.5417,-4.7287,304.5416903130000,-4.7286654790100,0.001,0.001,90,4219087666404378624,304.54157129459,0.0395,-4.72875662808,0.0297,25.0246,0.0529,-27.549,0.085,-21.170,0.054,0,2.64236e+07,6.57777e+03,7.133388,1.46691e+07,2.51125e+04,7.435380,1.64604e+07,3.10780e+04,6.720822,0.714558,15.34,0.23,6069.85,0.0493,0.0260,1.16,1.644
0.009954,305.313459,28.106837,HIP 100363,0.683,4.23,0.15,-5.07,,9.85,Svalues,305.3135,28.1068,305.3134598790000,28.1068343461000,0.001,0.001,90,1836310454221890304,305.31309124585,0.0222,28.10612652993,0.0262,13.8511,0.0347,-75.521,0.053,-164.396,0.050,1,8.69443e+06,1.88287e+03,8.340262,4.65200e+06,3.70412e+03,8.682290,5.68940e+06,5.91826e+03,7.874255,0.808035,7.01,0.14,5842.83,0.3108,0.1610,1.30,1.783
0.005685,305.687563,19.849997,HIP 100500,0.726,3.71,0.147,-5.1,,9.9,Svalues,305.6876,19.85,305.6875646760000,19.8499970969000,0.001,0.001,0,1816347480580341632,305.68709104479,0.0304,19.84986829009,0.0355,20.4497,0.0390,-103.468,0.061,-29.916,0.064,0,3.12801e+07,7.34339e+03,6.950197,1.61208e+07,2.43284e+04,7.332925,2.09805e+07,4.61682e+04,6.457380,0.875545,16.96,0.13,5607.50,,,1.83,2.991
0.009095,305.899362,-21.370617,HIP 100568,0.554,5.45,0.155,-4.97,,9.71,Svalues,305.8994,-21.3706,305.8993634840000,-21.3706191150000,0.001,0.001,90,6859076107589173120,305.90186135053,0.0461,-21.37516890938,0.0272,20.8070,0.0581,540.291,0.094,-1056.782,0.054,0,7.60695e+06,1.33251e+03,8.485340,4.16436e+06,2.63459e+03,8.802518,4.91411e+06,4.03940e+03,8.033308,0.769210,-171.07,0.29,5868.83,0.0337,0.0172,0.80,0.690
0.014366,306.862227,-2.11952,HIP 100895,0.52,4.15,0.159,-4.93,,9.63,Svalues,306.8622,-2.1195,306.8622230430000,-2.1195194653400,0.002,0.001,90,4228891221313732864,306.86195750902,0.0482,-2.11981671754,0.0309,21.7022,0.0510,-61.630,0.099,-69.039,0.057,0,2.15531e+07,5.01684e+03,7.354590,1.21144e+07,1.52144e+04,7.643131,1.33418e+07,1.45124e+04,6.948881,0.694250,-14.70,0.17,6123.00,0.1570,0.0770,1.19,1.780
0.032506,306.864683,-2.103082,HIP 100896,0.519,3.29,0.157,-4.94,,9.65,Svalues,306.8647,-2.1031,306.8646794030000,-2.1030737170300,0.005,0.003,90,4228891667990334976,306.86440030725,0.1617,-2.10336443950,0.1190,20.2165,0.1957,-64.779,0.352,-67.523,0.216,0,4.44402e+07,1.10433e+04,6.568924,2.50195e+07,4.05799e+04,6.855691,2.72454e+07,3.72934e+04,6.173686,0.682005,,,6248.00,1.1153,0.5473,1.75,4.218
0.011398,307.049229,22.128993,HIP 100963,0.642,4.84,0.166,-4.96,,9.68,Svalues,307.0492,22.129,307.0492314930000,22.1289908345000,0.001,0.001,90,1818697205647102720,307.04912582687,0.0335,22.12794147487,0.0362,35.5142,0.0571,-22.734,0.065,-243.722,0.060,0,3.20941e+07,7.13408e+03,6.922304,1.70678e+07,2.34235e+04,7.270941,2.09438e+07,3.43176e+04,6.459281,0.811660,-1.14,0.16,5796.50,0.0653,0.0430,0.99,1.004
0.010965,307.077651,18.769497,HIP 100970,0.662,4.01,0.147,-5.09,,9.88,Svalues,307.0777,18.7695,307.0776527210000,18.7694944268000,0.001,0.001,0,1815418118373631360,307.07924268455,0.0297,18.76925086568,0.0323,26.5188,0.0467,349.644,0.058,-56.571,0.059,0,3.83444e+07,8.73344e+03,6.729111,2.03195e+07,1.64522e+04,7.081606,2.51716e+07,4.75346e+04,6.259645,0.821961,-91.17,0.15,5768.25,0.4760,0.2370,1.47,2.154
3.588983,307.077651,18.769497,HIP 100970,0.662,4.01,0.147,-5.09,,9.88,Svalues,307.0777,18.7695,307.0771597320000,18.7703787779000,0.002,0.001,0,1815418118365857792,307.07880573790,0.0354,18.77009631540,0.0531,26.5952,0.0667,361.966,0.069,-65.606,0.097,0,1.26453e+06,1.45320e+03,10.433540,,,,,,,,,,,,,,
0.010965,307.077651,18.769497,HIP 100970,1.15,7.34,0.675,,,,Svalues,307.0777,18.7695,307.0776527210000,18.7694944268000,0.001,0.001,0,1815418118373631360,307.07924268455,0.0297,18.76925086568,0.0323,26.5188,0.0467,349.644,0.058,-56.571,0.059,0,3.83444e+07,8.73344e+03,6.729111,2.03195e+07,1.64522e+04,7.081606,2.51716e+07,4.75346e+04,6.259645,0.821961,-91.17,0.15,5768.25,0.4760,0.2370,1.47,2.154
3.588983,307.077651,18.769497,HIP 100970,1.15,7.34,0.675,,,,Svalues,307.0777,18.7695,307.0771597320000,18.7703787779000,0.002,0.001,0,1815418118365857792,307.07880573790,0.0354,18.77009631540,0.0531,26.5952,0.0667,361.966,0.069,-65.606,0.097,0,1.26453e+06,1.45320e+03,10.433540,,,,,,,,,,,,,,
0.015780,307.298766,4.456604,HIP 101059,0.512,4.25,0.166,-4.88,,9.56,Svalues,307.2988,4.4566,307.2987643350000,4.4565999431600,0.001,0.001,90,4245501440394297088,307.29889350534,0.0458,4.45671821533,0.0317,26.5267,0.0543,29.910,0.095,27.470,0.055,0,3.15646e+07,6.67733e+03,6.940366,1.77959e+07,1.51331e+04,7.225589,1.94141e+07,2.33022e+04,6.541627,0.683963,-15.04,0.21,6161.00,0.0583,0.0410,1.16,1.744
0.006062,307.633522,65.44956,HIP 101180,1.542,11.04,1.6,,,,Svalues,307.6335,65.4496,307.6335229410000,65.4495583622000,0.001,0.001,90,2246206567973292160,307.63811580985,0.0210,65.45077881123,0.0226,123.7545,0.0219,443.220,0.045,283.443,0.043,0,3.21179e+06,1.18183e+03,9.421499,6.68152e+05,8.48385e+02,10.789200,3.84725e+06,3.14589e+03,8.299046,2.490154,,,3600.11,0.2977,0.1630,,
0.012319,308.098732,-9.853384,HIP 101345,0.689,3.74,0.142,-5.13,,9.94,Svalues,308.0987,-9.8534,308.0987287350000,-9.8533851674300,0.002,0.002,90,6904703228801028864,308.10008144683,0.0773,-9.85291123481,0.0588,40.3821,0.0924,309.542,0.161,110.075,0.106,0,1.22660e+08,1.47865e+05,5.466609,6.27227e+07,1.14275e+05,5.857827,8.12167e+07,2.73277e+05,4.987807,0.870020,9.36,0.16,5625.50,,,1.82,3.003
0.077463,308.215175,41.898478,HIP 101382,0.796,5.35,0.175,-4.97,,9.7,Svalues,308.2152,41.8985,308.2151671390000,41.8984987066000,0.005,0.005,0,2067948245320365184,308.21426671093,0.1745,41.90043166266,0.1832,44.8158,0.2121,-155.663,0.344,448.944,0.354,0,3.54025e+07,6.97898e+03,6.815781,1.70319e+07,1.96153e+04,7.273230,2.56001e+07,4.90315e+04,6.241316,1.031914,,,5127.83,0.3360,0.1755,1.10,0.749
0.051741,308.859286,11.357128,HIP 101597,0.759,5.58,0.181,-4.93,,9.63,Svalues,308.8593,11.3571,308.8593006290000,11.3571270737000,0.002,0.002,90,1754663916181432704,308.85961908162,0.0846,11.35870301557,0.0652,24.3187,0.1059,72.515,0.153,366.028,0.108,0,8.94842e+06,7.23709e+03,8.308999,4.56198e+06,1.06423e+04,8.703505,6.43026e+06,5.58604e+03,7.741349,0.962155,-18.06,0.23,5316.00,0.0905,0.0443,0.93,0.624
4.837369,308.859286,11.357128,HIP 101597,0.759,5.58,0.181,-4.93,,9.63,Svalues,308.8593,11.3571,308.8582149490000,11.3579663936000,0.006,0.005,0,1754663916181432960,308.85821267180,0.1800,11.35795537270,0.1937,0.0284,0.2047,-0.518,0.325,-2.560,0.356,0,2.00744e+03,1.89547e+01,17.431759,1.81878e+03,6.47664e+01,17.201940,3.27626e+03,2.62573e+02,15.973475,1.228466,,,,,,,
0.004907,309.667458,38.635093,HIP 101875,0.61,4.61,0.161,-4.97,,9.7,Svalues,309.6675,38.6351,309.6674597310000,38.6350928291000,0.001,0.001,0,2063583390317759616,309.66856676099,0.0228,38.63426304307,0.0309,36.6771,0.0366,200.846,0.052,-192.728,0.055,0,4.32916e+07,7.72721e+03,6.597356,2.30561e+07,3.79143e+04,6.944422,2.80570e+07,5.71180e+04,6.141818,0.802605,-20.93,0.15,5837.75,0.1315,0.0705,1.10,1.267
0.033625,309.966148,11.249649,HIP 101966,0.559,3.8,0.151,-5.01,,9.76,Svalues,309.9661,11.2496,309.9661471430000,11.2496396975000,0.001,0.001,0,1754430373040023168,309.96646089039,0.0343,11.25002360412,0.0449,29.2372,0.0486,71.470,0.066,89.165,0.076,0,5.92446e+07,1.63152e+04,6.256744,3.32804e+07,2.98939e+04,6.545917,3.66345e+07,4.34854e+04,5.852193,0.693724,-30.78,0.15,6147.10,0.3635,0.1767,1.45,2.695
0.014777,310.048982,-23.773867,HIP 101997,0.719,5.53,0.179,-4.92,,9.63,Svalues,310.049,-23.7739,310.0489776400000,-23.7738679651000,0.002,0.001,90,6854626246593473792,310.05133055119,0.0647,-23.77187981863,0.0430,68.1348,0.0682,500.110,0.120,461.767,0.081,0,6.45508e+07,1.40581e+04,6.163611,3.28617e+07,3.99304e+04,6.559663,4.41301e+07,8.85222e+04,5.650083,0.909581,-42.06,0.12,5525.40,0.0945,0.0447,0.82,0.560
0.004828,310.188088,19.935536,HIP 102040,0.611,4.82,0.17,-4.92,,9.62,Svalues,310.1881,19.9355,310.1880866100000,19.9355356977000,0.001,0.001,90,1814241194252808704,310.18863005162,0.0255,19.93688049840,0.0282,47.8500,0.0361,118.655,0.048,312.341,0.047,0,5.86065e+07,1.39359e+04,6.268501,3.14053e+07,3.49179e+04,6.608882,3.78615e+07,9.74622e+04,5.816426,0.792456,-35.29,0.16,5883.95,0.0468,0.0340,0.96,1.005
0.037867,310.816659,-29.423909,HIP 102264,0.671,5.2,0.175,-4.92,,9.62,Svalues,310.8167,-29.4239,310.8166548100000,-29.4239188653000,0.004,0.004,90,6795261758382370560,310.81645155260,0.1412,-29.42477433413,0.1084,45.7423,0.1677,-41.119,0.253,-198.689,0.227,0,3.67662e+07,5.66466e+03,6.774745,1.91912e+07,1.55581e+04,7.143635,2.44816e+07,4.58075e+04,6.289821,0.853815,-20.04,0.83,5649.33,0.0757,0.0427,0.87,0.700
0.019547,311.267079,44.499073,HIP 102401,1.491,10.29,0.948,,,,Svalues,311.2671,44.4991,311.2670799040000,44.4990676087000,0.001,0.001,0,2070115588901082368,311.26970018856,0.0244,44.50023505931,0.0296,82.9968,0.0296,434.079,0.047,271.143,0.059,0,2.21565e+06,1.54978e+03,9.824611,5.35030e+05,7.48622e+02,11.030442,2.49653e+06,3.25589e+03,8.768577,2.261866,-24.28,0.31,3758.00,0.2460,0.1325,,
0.095177,311.540386,-21.745769,HIP 102486,0.914,5.21,0.187,,,,Svalues,311.5404,-21.7458,311.5403609380000,-21.7457564673000,0.004,0.004,90,6855301415450400896,311.54094968816,0.1562,-21.74696342199,0.1075,30.0760,0.1749,127.011,0.254,-280.325,0.244,0,1.82009e+07,6.67649e+03,7.538137,8.36461e+06,9.93781e+03,8.045274,1.39790e+07,2.12616e+04,6.898227,1.147047,,,4945.00,0.7522,0.3750,1.28,0.888
0.021797,311.907796,12.986248,HIP 102610,0.587,4.47,0.158,-4.98,,9.71,Svalues,311.9078,12.9862,311.9077925580000,12.9862429593000,0.001,0.001,90,1761037029171296000,311.90789430828,0.0347,12.98640113406,0.0330,24.7745,0.0428,23.028,0.066,36.737,0.052,1,2.30797e+07,3.13110e+03,7.280293,1.25230e+07,1.05027e+04,7.607117,1.48508e+07,1.63168e+04,6.832543,0.774573,-33.17,0.13,5820.10,0.1130,0.0567,1.20,1.481
2.622273,311.907796,12.986248,HIP 102610,0.587,4.47,0.158,-4.98,,9.71,Svalues,311.9078,12.9862,311.9074091340000,12.9856247249000,0.016,0.004,90,1761037029173479552,311.90745625677,0.5582,12.98581201688,0.1782,26.6621,0.3264,10.665,1.053,43.500,0.290,1,2.01190e+05,1.17997e+03,12.429350,,,,,,,,,,,,,,
0.172374,311.970674,52.407167,HIP 102642,0.883,3.18,0.134,-5.19,,10.02,Svalues,311.9707,52.4072,311.9707468720000,52.4071492129000,0.001,0.001,0,2182157988437859968,311.97131068099,0.0291,52.40647601917,0.0301,24.0460,0.0323,79.885,0.056,-156.355,0.057,0,7.31553e+07,2.27654e+04,6.027751,3.42314e+07,6.71241e+04,6.515327,5.34243e+07,1.16782e+05,5.442572,1.072755,-40.95,0.15,5109.50,,,2.96,5.398
0.008362,312.317632,32.284787,HIP 102766,0.939,6.38,0.448,,,,Svalues,312.3176,32.2848,312.3176306000000,32.2847889986000,0.001,0.001,0,1859954627138933888,312.31680730154,0.0191,32.28363963806,0.0261,42.8789,0.0331,-161.655,0.043,-266.947,0.048,0,1.23147e+07,3.61620e+03,7.962307,5.63161e+06,4.23185e+03,8.474807,9.33496e+06,8.38145e+03,7.336639,1.138167,10.64,0.14,5024.10,0.0240,0.0105,0.71,0.291
4.067065,312.317632,32.284787,HIP 102766,0.939,6.38,0.448,,,,Svalues,312.3176,32.2848,312.3187276650000,32.2854337806000,0.001,0.000,0,1859954627139210880,312.31872766548,0.4944,32.28543378059,1.4417,,,,,,,0,2.07615e+02,1.68841e+00,19.895218,,,,,,,,,,,,,,
0.005950,312.372254,71.774788,HIP 102791,0.767,5.51,0.457,-4.37,,8.44,Svalues,312.3723,71.7748,312.3722514620000,71.7747865504000,0.001,0.001,90,2274943403875614976,312.37415630125,0.0239,71.77521815599,0.0240,28.3259,0.0240,138.367,0.049,100.242,0.046,0,1.14532e+07,6.44738e+03,8.041050,5.76799e+06,1.30646e+04,8.448827,7.94469e+06,1.17560e+04,7.511727,0.937099,-11.60,0.14,5577.33,0.0813,0.0335,0.81,0.572
