angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,Star,Nobs,Smin,Smax,Smean,e_Smean,sdS,Wmin,Wmean,Date1,Date2,SName,RAJ2000,DEJ2000,rPos,Bmag,Vmag,ASCC,HIP
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,16,0.7042,0.8871,0.7885,0.046,5.83,0.0,0.0,1973-05-19,1973-10-06,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,19,0.6383,0.7969,0.7255,0.0486,6.7,0.0,0.0,1974-04-30,1974-10-11,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,17,0.6271,0.8878,0.7263,0.0664,9.14,0.0,0.0,1975-06-27,1975-10-18,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,8,0.5633,0.7498,0.672,0.0601,8.95,0.0,0.0,1976-06-11,1976-10-12,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,17,0.5242,0.8099,0.7119,0.0635,8.92,2391.0,3286.8,1977-04-23,1977-09-29,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,7,0.662,0.8408,0.7628,0.0629,8.24,746.0,5495.2,1978-06-05,1978-09-28,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,9,0.7113,0.9228,0.8256,0.0725,8.78,1023.1,4595.3,1979-05-04,1979-09-27,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,238,0.5556,0.9096,0.766,0.0557,7.27,239.5,1589.6,1980-07-03,1980-11-23,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,291,0.5273,0.84,0.6575,0.0436,6.64,134.3,790.2,1981-05-18,1981-11-11,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,204,0.5162,0.8215,0.6966,0.0591,8.48,212.4,800.0,1982-05-20,1982-10-19,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
1.205623,300.6960232970000,3.3261846682700,0.001,0.001,90,4247023886053586304,300.69563389113,0.0476,3.32669920926,0.0234,78.6238,0.0617,-90.290,0.096,119.506,0.055,0,2.81828e+07,6.80783e+03,7.063406,1.15327e+07,1.30948e+04,7.696556,2.33083e+07,3.78243e+04,6.343143,1.353414,-30.47,0.13,4650.00,,,0.72,0.219,HD 190007,24,0.6963,0.9726,0.8379,0.0637,7.6,414.2,993.8,1983-05-22,1983-05-31,HD 190007,300.6962,3.3259,A,8.59,7.468,1168182,98698
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,4,0.1535,0.1615,0.1578,0.0034,2.16,0.0,0.0,1967-06-27,1967-08-21,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,4,0.1535,0.1615,0.1578,0.0034,2.16,0.0,0.0,1967-06-27,1967-08-21,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,3,0.1577,0.1627,0.1608,0.0027,1.67,0.0,0.0,1968-08-11,1968-10-10,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,3,0.1577,0.1627,0.1608,0.0027,1.67,0.0,0.0,1968-08-11,1968-10-10,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,2,0.1576,0.1621,0.1599,0.0032,1.99,0.0,0.0,1969-08-23,1969-10-05,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,2,0.1576,0.1621,0.1599,0.0032,1.99,0.0,0.0,1969-08-23,1969-10-05,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,1,0.1646,0.1646,0.1646,0.0,0.0,0.0,0.0,1970-09-16,1970-09-16,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,1,0.1646,0.1646,0.1646,0.0,0.0,0.0,0.0,1970-09-16,1970-09-16,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,2,0.1624,0.1626,0.1625,1.0E-4,0.09,0.0,0.0,1971-07-02,1971-07-03,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,2,0.1624,0.1626,0.1625,1.0E-4,0.09,0.0,0.0,1971-07-02,1971-07-03,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,2,0.1644,0.1664,0.1654,0.0014,0.85,0.0,0.0,1972-06-19,1972-07-05,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,2,0.1644,0.1664,0.1654,0.0014,0.85,0.0,0.0,1972-06-19,1972-07-05,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,1,0.1622,0.1622,0.1622,0.0,0.0,0.0,0.0,1975-07-22,1975-07-22,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,1,0.1622,0.1622,0.1622,0.0,0.0,0.0,0.0,1975-07-22,1975-07-22,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,5,0.1427,0.1494,0.145,0.0028,1.9,3926.7,10257.2,1978-06-04,1978-09-27,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,5,0.1427,0.1494,0.145,0.0028,1.9,3926.7,10257.2,1978-06-04,1978-09-27,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,5,0.1432,0.1499,0.1461,0.0024,1.66,5148.8,9923.4,1979-05-10,1979-09-26,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,5,0.1432,0.1499,0.1461,0.0024,1.66,5148.8,9923.4,1979-05-10,1979-09-26,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,33,0.1361,0.1608,0.1462,0.0064,4.38,1179.7,2213.4,1981-06-18,1981-10-23,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,33,0.1361,0.1608,0.1462,0.0064,4.38,1179.7,2213.4,1981-06-18,1981-10-23,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,147,0.1351,0.1553,0.143,0.0038,2.69,755.2,2134.1,1982-05-19,1982-10-20,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,147,0.1351,0.1553,0.143,0.0038,2.69,755.2,2134.1,1982-05-19,1982-10-20,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.107087,300.9032182130000,29.8974710610000,0.012,0.003,0,2029433521244006784,300.90321821327,2.5812,29.89747106096,12.1353,,,,,,,0,8.87136e+01,2.04970e+00,20.818390,,,,,,,,,,,,,,,HD 190360,27,0.1353,0.1519,0.1456,0.0039,2.68,1599.1,2214.9,1983-05-22,1983-05-31,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
4.434095,300.9031444150000,29.8991430782000,0.017,0.011,0,2029433521244691968,300.90313440832,0.3085,29.89912257736,0.4887,1.0820,0.4942,-2.015,0.738,-4.761,1.079,0,2.79870e+02,1.84520e+00,19.570976,1.72529e+02,1.57861e+01,19.759235,6.22349e+02,1.64609e+01,17.776834,1.982401,,,,,,,,HD 190360,27,0.1353,0.1519,0.1456,0.0039,2.68,1599.1,2214.9,1983-05-22,1983-05-31,HD 190360,300.9039,29.8981,A,6.489,5.728,717025,98767
3.888839,300.9689925650000,23.3435875674000,0.002,0.002,90,1833199729660657152,300.96897504705,0.0704,23.34356724015,0.0723,0.3828,0.1044,-3.736,0.146,-4.721,0.145,0,1.52275e+03,1.43889e+00,17.731794,6.05713e+02,6.97341e+00,18.395721,1.45835e+03,6.42349e+00,16.852262,1.543459,,,,,,,,HD 190404,2,0.1528,0.1693,0.1611,0.0117,7.24,697.7,1423.8,1978-06-14,1978-09-01,HD 190404,300.9699,23.3429,A,8.115,7.273,807716,98792
3.888839,300.9689925650000,23.3435875674000,0.002,0.002,90,1833199729660657152,300.96897504705,0.0704,23.34356724015,0.0723,0.3828,0.1044,-3.736,0.146,-4.721,0.145,0,1.52275e+03,1.43889e+00,17.731794,6.05713e+02,6.97341e+00,18.395721,1.45835e+03,6.42349e+00,16.852262,1.543459,,,,,,,,HD 190404,1,0.1859,0.1859,0.1859,0.0,0.0,1760.7,1760.7,1979-05-30,1979-05-30,HD 190404,300.9699,23.3429,A,8.115,7.273,807716,98792
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,9,0.196,0.2495,0.2208,0.0161,7.31,0.0,0.0,1966-05-27,1966-10-26,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,7,0.2013,0.2233,0.2129,0.0077,3.61,0.0,0.0,1967-06-25,1967-08-20,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,11,0.1809,0.197,0.1877,0.0051,2.72,0.0,0.0,1968-06-04,1968-10-09,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,14,0.1902,0.2059,0.1982,0.0044,2.21,0.0,0.0,1969-04-30,1969-10-01,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,15,0.1756,0.1948,0.1848,0.0054,2.92,0.0,0.0,1970-05-21,1970-10-22,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,15,0.1847,0.1937,0.1892,0.0026,1.37,0.0,0.0,1971-06-10,1971-10-26,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,10,0.1855,0.202,0.1944,0.0064,3.27,0.0,0.0,1972-05-23,1972-10-02,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,17,0.1766,0.1913,0.1834,0.0047,2.54,0.0,0.0,1973-05-18,1973-10-06,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,22,0.1883,0.2046,0.1955,0.0047,2.39,0.0,0.0,1974-04-10,1974-10-11,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,17,0.1753,0.1928,0.1844,0.0043,2.33,0.0,0.0,1975-06-27,1975-10-18,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,8,0.1818,0.1964,0.189,0.0059,3.15,0.0,0.0,1976-06-11,1976-10-12,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,15,0.1761,0.2338,0.195,0.0131,6.72,7788.0,10388.7,1977-04-24,1977-09-29,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,9,0.1685,0.1977,0.1847,0.0092,4.96,1147.9,11185.5,1978-06-04,1978-09-27,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,5,0.1848,0.2007,0.1914,0.0058,3.03,8614.2,10438.9,1979-05-10,1979-09-26,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,196,0.1733,0.21,0.1887,0.0061,3.24,1749.3,3291.8,1980-06-21,1980-11-23,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,165,0.1589,0.1939,0.1767,0.006,3.41,1288.5,2925.4,1981-06-18,1981-10-23,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
4.963090,301.0259204430000,17.0701881747000,0.001,0.001,90,1821708351374312064,301.02417473954,0.0394,17.06838181175,0.0418,56.4256,0.0690,-387.590,0.083,-419.542,0.082,0,1.05605e+08,7.76309e+04,5.629154,5.70568e+07,4.51167e+04,5.960620,6.71266e+07,7.18973e+04,5.194683,0.765937,5.19,0.13,5956.50,0.0780,0.0380,1.07,1.298,HD 190406,222,0.1987,0.2371,0.2139,0.0071,3.32,1536.6,3055.1,1982-05-19,1982-10-19,HD 190406,301.0269,17.0712,A,6.405,5.785,895171,98819
